Station,Year,Month,Precipitation
WIL210,1959,6,6.9
WIL210,1959,7,7.14
WIL210,1959,8,5.28
WIL210,1959,9,4.62
WIL210,1959,10,1.46
WIL210,1959,11,5.68
WIL210,1959,12,8.0
WIL210,1960,1,5.03
WIL210,1960,2,5.97
WIL210,1960,3,4.51
WIL210,1960,4,5.37
WIL210,1960,5,4.48
WIL210,1960,6,5.73
WIL210,1960,7,
WIL210,1960,8,4.25
WIL210,1960,9,4.01
WIL210,1960,10,2.79
WIL210,1960,11,3.28
WIL210,1960,12,2.48
WIL210,1961,1,3.59
WIL210,1961,2,4.18
WIL210,1961,3,3.06
WIL210,1961,4,4.45
WIL210,1961,5,5.65
WIL210,1961,6,3.23
WIL210,1961,7,2.72
WIL210,1961,8,3.79
WIL210,1961,9,1.61
WIL210,1961,10,5.99
WIL210,1961,11,2.58
WIL210,1961,12,3.85
WIL210,1962,1,4.34
WIL210,1962,2,1.91
WIL210,1962,3,3.37
WIL210,1962,4,3.12
WIL210,1962,5,5.85
WIL210,1962,6,1.52
WIL210,1962,7,3.2
WIL210,1962,8,1.78
WIL210,1962,9,3.79
WIL210,1962,10,1.84
WIL210,1962,11,3.59
WIL210,1962,12,2.98
WIL210,1963,1,0.93
WIL210,1963,2,6.88
WIL210,1963,3,2.41
WIL210,1963,4,3.11
WIL210,1963,5,3.37
WIL210,1963,6,3.02
WIL210,1963,7,3.63
WIL210,1963,8,3.78
WIL210,1963,9,0.53
WIL210,1963,10,3.62
WIL210,1963,11,3.84
WIL210,1963,12,3.08
WIL210,1964,1,2.04
WIL210,1964,2,2.91
WIL210,1964,3,2.45
WIL210,1964,4,2.12
WIL210,1964,5,4.76
WIL210,1964,6,3.55
WIL210,1964,7,4.91
WIL210,1964,8,4.36
WIL210,1964,9,0.74
WIL210,1964,10,4.65
WIL210,1964,11,5.74
WIL210,1964,12,1.48
WIL210,1965,1,4.29
WIL210,1965,2,2.65
WIL210,1965,3,2.99
WIL210,1965,4,3.98
WIL210,1965,5,2.41
WIL210,1965,6,4.58
WIL210,1965,7,1.99
WIL210,1965,8,2.31
WIL210,1965,9,5.67
WIL210,1965,10,5.85
WIL210,1965,11,7.26
WIL210,1965,12,3.74
WIL210,1966,1,3.36
WIL210,1966,2,7.11
WIL210,1966,3,9.65
WIL210,1966,4,4.85
WIL210,1966,5,4.36
WIL210,1966,6,3.02
WIL210,1966,7,4.58
WIL210,1966,8,3.21
WIL210,1966,9,1.74
WIL210,1966,10,0.92
WIL210,1966,11,5.71
WIL210,1966,12,1.96
WIL210,1967,1,5.64
WIL210,1967,2,2.51
WIL210,1967,3,1.4
WIL210,1967,4,5.82
WIL210,1967,5,1.63
WIL210,1967,6,1.49
WIL210,1967,7,1.3
WIL210,1967,8,6.3
WIL210,1967,9,3.95
WIL210,1967,10,3.54
WIL210,1967,11,4.74
WIL210,1967,12,5.8
WIL210,1968,1,1.99
WIL210,1968,2,5.75
WIL210,1968,3,1.85
WIL210,1968,4,1.4
WIL210,1968,5,2.01
WIL210,1968,6,3.08
WIL210,1968,7,
WIL210,1968,8,
WIL210,1968,9,
WIL210,1968,10,
WIL210,1968,11,
WIL210,1968,12,
WIL210,1969,1,
WIL210,1969,2,
WIL210,1969,3,
WIL210,1969,4,
WIL210,1969,5,
WIL210,1969,6,
WIL210,1969,7,
WIL210,1969,8,
WIL210,1969,9,
WIL210,1969,10,4.46
WIL210,1969,11,2.97
WIL210,1969,12,3.15
WIL210,1970,1,3.15
WIL210,1970,2,1.6
WIL210,1970,3,2.87
WIL210,1970,4,2.93
WIL210,1970,5,3.97
WIL210,1970,6,6.58
WIL210,1970,7,3.26
WIL210,1970,8,7.86
WIL210,1970,9,3.41
WIL210,1970,10,7.09
WIL210,1970,11,3.97
WIL210,1970,12,6.34
WIL210,1971,1,4.09
WIL210,1971,2,5.57
WIL210,1971,3,2.81
WIL210,1971,4,3.69
WIL210,1971,5,2.85
WIL210,1971,6,1.92
WIL210,1971,7,9.36
WIL210,1971,8,3.96
WIL210,1971,9,3.69
WIL210,1971,10,2.72
WIL210,1971,11,3.11
WIL210,1971,12,3.99
WIL210,1972,1,4.17
WIL210,1972,2,1.28
WIL210,1972,3,3.6
WIL210,1972,4,11.17
WIL210,1972,5,4.47
WIL210,1972,6,4.57
WIL210,1972,7,2.44
WIL210,1972,8,2.07
WIL210,1972,9,3.27
WIL210,1972,10,4.12
WIL210,1972,11,4.74
WIL210,1972,12,4.57
WIL210,1973,1,4.2
WIL210,1973,2,1.25
WIL210,1973,3,2.88
WIL210,1973,4,4.83
WIL210,1973,5,1.46
WIL210,1973,6,4.49
WIL210,1973,7,4.4
WIL210,1973,8,3.52
WIL210,1973,9,4.9
WIL210,1973,10,3.07
WIL210,1973,11,4.67
WIL210,1973,12,1.9
WIL210,1974,1,2.87
WIL210,1974,2,7.14
WIL210,1974,3,7.95
WIL210,1974,4,10.95
WIL210,1974,5,9.65
WIL210,1974,6,3.5
WIL210,1974,7,7.12
WIL210,1974,8,9.95
WIL210,1974,9,3.8
WIL210,1974,10,5.75
WIL210,1974,11,4.35
WIL210,1974,12,5.86
WIL210,1975,1,4.15
WIL210,1975,2,1.55
WIL210,1975,3,1.4
WIL210,1975,4,6.25
WIL210,1975,5,1.0
WIL210,1975,6,6.5
WIL210,1975,7,5.5
WIL210,1975,8,2.17
WIL210,1975,9,6.58
WIL210,1975,10,3.16
WIL210,1975,11,1.31
WIL210,1975,12,0.73
WIL210,1976,1,3.98
WIL210,1976,2,3.71
WIL210,1976,3,5.09
WIL210,1976,4,5.45
WIL210,1976,5,8.8
WIL210,1976,6,2.36
WIL210,1976,7,6.02
WIL210,1976,8,4.09
WIL210,1976,9,1.68
WIL210,1976,10,1.91
WIL210,1976,11,3.46
WIL210,1976,12,3.47
WIL210,1977,1,6.56
WIL210,1977,2,5.2
WIL210,1977,3,3.11
WIL210,1977,4,4.09
WIL210,1977,5,2.98
WIL210,1977,6,4.22
WIL210,1977,7,4.83
WIL210,1977,8,
WIL210,1977,9,2.81
WIL210,1977,10,4.02
WIL210,1977,11,6.62
WIL210,1977,12,5.72
WIL210,1978,1,6.97
WIL210,1978,2,
WIL210,1978,3,3.65
WIL210,1978,4,3.18
WIL210,1978,5,2.85
WIL210,1978,6,
WIL210,1978,7,4.97
WIL210,1978,8,3.1
WIL210,1978,9,8.38
WIL210,1978,10,3.49
WIL210,1978,11,
WIL210,1978,12,
WIL210,1979,1,
WIL210,1979,2,2.26
WIL210,1979,3,
WIL210,1979,4,
WIL210,1979,5,
WIL210,1979,6,
WIL210,1979,7,
WIL210,1979,8,
WIL210,1979,9,
WIL210,1979,10,
WIL210,1979,11,
WIL210,1979,12,
WIL210,1980,1,
WIL210,1980,2,
WIL210,1980,3,
WIL210,1980,4,
WIL210,1980,5,2.95
WIL210,1980,6,3.9
WIL210,1980,7,1.78
WIL210,1980,8,3.44
WIL210,1980,9,3.51
WIL210,1980,10,2.18
WIL210,1980,11,3.44
WIL210,1980,12,3.25
WIL210,1981,1,3.34
WIL210,1981,2,3.7
WIL210,1981,3,3.95
WIL210,1981,4,1.52
WIL210,1981,5,4.85
WIL210,1981,6,0.3
WIL210,1981,7,2.7
WIL210,1981,8,4.9
WIL210,1981,9,1.67
WIL210,1981,10,2.48
WIL210,1981,11,3.09
WIL210,1981,12,5.33
WIL210,1982,1,1.83
WIL210,1982,2,4.12
WIL210,1982,3,0.81
WIL210,1982,4,2.94
WIL210,1982,5,1.38
WIL210,1982,6,2.96
WIL210,1982,7,3.78
WIL210,1982,8,1.14
WIL210,1982,9,6.33
WIL210,1982,10,2.66
WIL210,1982,11,3.55
WIL210,1982,12,2.41
WIL210,1983,1,2.36
WIL210,1983,2,4.08
WIL210,1983,3,5.99
WIL210,1983,4,0.58
WIL210,1983,5,3.95
WIL210,1983,6,4.06
WIL210,1983,7,2.81
WIL210,1983,8,1.99
WIL210,1983,9,9.58
WIL210,1983,10,2.85
WIL210,1983,11,5.95
WIL210,1983,12,5.63
WIL210,1984,1,4.28
WIL210,1984,2,4.9
WIL210,1984,3,5.22
WIL210,1984,4,1.05
WIL210,1984,5,4.84
WIL210,1984,6,7.37
WIL210,1984,7,1.28
WIL210,1984,8,5.42
WIL210,1984,9,2.64
WIL210,1984,10,2.99
WIL210,1984,11,3.33
WIL210,1984,12,2.79
WIL210,1985,1,4.34
WIL210,1985,2,2.09
WIL210,1985,3,2.76
WIL210,1985,4,5.23
WIL210,1985,5,5.46
WIL210,1985,6,6.24
WIL210,1985,7,4.36
WIL210,1985,8,4.03
WIL210,1985,9,6.34
WIL210,1985,10,9.74
WIL210,1985,11,5.04
WIL210,1985,12,3.96
WIL210,1986,1,2.61
WIL210,1986,2,4.11
WIL210,1986,3,3.62
WIL210,1986,4,2.52
WIL210,1986,5,0.98
WIL210,1986,6,4.1
WIL210,1986,7,1.75
WIL210,1986,8,6.36
WIL210,1986,9,2.51
WIL210,1986,10,1.62
WIL210,1986,11,5.66
WIL210,1986,12,2.2
WIL210,1987,1,1.38
WIL210,1987,2,1.47
WIL210,1987,3,5.09
WIL210,1987,4,3.99
WIL210,1987,5,2.65
WIL210,1987,6,5.75
WIL210,1987,7,6.4
WIL210,1987,8,2.25
WIL210,1987,9,8.73
WIL210,1987,10,3.25
WIL210,1987,11,1.21
WIL210,1987,12,2.73
WIL210,1988,1,4.05
WIL210,1988,2,
WIL210,1988,3,
WIL210,1988,4,
WIL210,1988,5,4.18
WIL210,1988,6,4.81
WIL210,1988,7,2.57
WIL210,1988,8,5.41
WIL210,1988,9,7.48
WIL210,1988,10,5.79
WIL210,1988,11,7.03
WIL210,1988,12,5.61
WIL210,1989,1,6.65
WIL210,1989,2,3.68
WIL210,1989,3,
WIL210,1989,4,
WIL210,1989,5,3.54
WIL210,1989,6,2.18
WIL210,1989,7,3.83
WIL210,1989,8,4.73
WIL210,1989,9,6.25
WIL210,1989,10,6.87
WIL210,1989,11,3.21
WIL210,1989,12,3.2
WIL210,1990,1,5.65
WIL210,1990,2,8.4
WIL210,1990,3,2.59
WIL210,1990,4,3.34
WIL210,1990,5,2.57
WIL210,1990,6,3.99
WIL210,1990,7,2.89
WIL210,1990,8,1.93
WIL210,1990,9,1.38
WIL210,1990,10,4.2
WIL210,1990,11,1.94
WIL210,1990,12,5.51
WIL210,1991,1,3.24
WIL210,1991,2,2.01
WIL210,1991,3,3.15
WIL210,1991,4,1.36
WIL210,1991,5,1.28
WIL210,1991,6,1.79
WIL210,1991,7,6.42
WIL210,1991,8,2.89
WIL210,1991,9,6.11
WIL210,1991,10,3.32
WIL210,1991,11,3.83
WIL210,1991,12,2.98
WIL210,1992,1,7.21
WIL210,1992,2,2.67
WIL210,1992,3,
WIL210,1992,4,3.57
WIL210,1992,5,
WIL210,1992,6,
WIL210,1992,7,2.83
WIL210,1992,8,
WIL210,1992,9,
WIL210,1992,10,
WIL210,1992,11,
WIL210,1992,12,
WIL210,1993,1,
WIL210,1993,2,
WIL210,1993,3,
WIL210,1993,4,
WIL210,1993,5,
WIL210,1993,6,
WIL210,1993,7,
WIL210,1993,8,
WIL210,1993,9,3.03
WIL210,1993,10,5.53
WIL210,1993,11,0.82
WIL210,1993,12,4.3
WIL210,1994,1,1.41
WIL210,1994,2,3.74
WIL210,1994,3,1.94
WIL210,1994,4,3.24
WIL210,1994,5,3.46
WIL210,1994,6,1.21
WIL210,1994,7,6.48
WIL210,1994,8,2.84
WIL210,1994,9,4.16
WIL210,1994,10,3.03
WIL210,1994,11,3.56
WIL210,1994,12,4.06
WIL210,1995,1,6.1
WIL210,1995,2,0.45
WIL210,1995,3,2.67
WIL210,1995,4,4.26
WIL210,1995,5,3.9
WIL210,1995,6,2.37
WIL210,1995,7,3.66
WIL210,1995,8,2.47
WIL210,1995,9,5.04
WIL210,1995,10,5.4
WIL210,1995,11,4.58
WIL210,1995,12,4.38
WIL210,1996,1,3.52
WIL210,1996,2,1.04
WIL210,1996,3,4.42
WIL210,1996,4,6.19
WIL210,1996,5,1.59
WIL210,1996,6,4.39
WIL210,1996,7,3.2
WIL210,1996,8,3.32
WIL210,1996,9,3.59
WIL210,1996,10,4.67
WIL210,1996,11,2.97
WIL210,1996,12,2.41
WIL703,1933,1,2.56
WIL703,1933,2,5.57
WIL703,1933,3,5.17
WIL703,1933,4,7.57
WIL703,1933,5,3.32
WIL703,1933,6,3.66
WIL703,1933,7,6.67
WIL703,1933,8,10.27
WIL703,1933,9,2.72
WIL703,1933,10,4.59
WIL703,1933,11,2.61
WIL703,1933,12,5.43
WIL703,1934,1,3.61
WIL703,1934,2,2.99
WIL703,1934,3,1.03
WIL703,1934,4,4.65
WIL703,1934,5,1.6
WIL703,1934,6,6.61
WIL703,1934,7,2.75
WIL703,1934,8,1.99
WIL703,1934,9,6.03
WIL703,1934,10,2.45
WIL703,1934,11,1.33
WIL703,1934,12,1.1
WIL703,1935,1,5.0
WIL703,1935,2,3.42
WIL703,1935,3,3.39
WIL703,1935,4,3.78
WIL703,1935,5,4.88
WIL703,1935,6,2.46
WIL703,1935,7,7.94
WIL703,1935,8,2.79
WIL703,1935,9,1.57
WIL703,1935,10,2.32
WIL703,1935,11,4.5
WIL703,1935,12,2.64
WIL703,1936,1,3.83
WIL703,1936,2,5.6
WIL703,1936,3,4.61
WIL703,1936,4,5.56
WIL703,1936,5,2.77
WIL703,1936,6,5.94
WIL703,1936,7,7.45
WIL703,1936,8,4.9
WIL703,1936,9,5.59
WIL703,1936,10,4.94
WIL703,1936,11,5.0
WIL703,1936,12,2.89
WIL703,1937,1,4.8
WIL703,1937,2,
WIL703,1937,3,3.54
WIL703,1937,4,2.18
WIL703,1937,5,3.83
WIL703,1937,6,4.73
WIL703,1937,7,6.25
WIL703,1937,8,6.87
WIL703,1937,9,3.21
WIL703,1937,10,3.2
WIL703,1937,11,5.65
WIL703,1937,12,8.4
WIL703,1938,1,2.59
WIL703,1938,2,3.34
WIL703,1938,3,2.57
WIL703,1938,4,3.99
WIL703,1938,5,2.89
WIL703,1938,6,1.93
WIL703,1938,7,1.38
WIL703,1938,8,4.2
WIL703,1938,9,1.94
WIL703,1938,10,5.51
WIL703,1938,11,3.24
WIL703,1938,12,2.01
WIL703,1939,1,3.15
WIL703,1939,2,1.36
WIL703,1939,3,1.28
WIL703,1939,4,1.79
WIL703,1939,5,6.42
WIL703,1939,6,2.89
WIL703,1939,7,6.11
WIL703,1939,8,3.32
WIL703,1939,9,3.83
WIL703,1939,10,2.98
WIL703,1939,11,7.21
WIL703,1939,12,2.67
WIL703,1940,1,2.99
WIL703,1940,2,
WIL703,1940,3,
WIL703,1940,4,
WIL703,1940,5,
WIL703,1940,6,
WIL703,1940,7,
WIL703,1940,8,
WIL703,1940,9,
WIL703,1940,10,
WIL703,1940,11,
WIL703,1940,12,
WIL703,1941,1,
WIL703,1941,2,
WIL703,1941,3,
WIL703,1941,4,
WIL703,1941,5,
WIL703,1941,6,
WIL703,1941,7,5.5
WIL703,1941,8,5.81
WIL703,1941,9,6.14
WIL703,1941,10,2.71
WIL703,1941,11,
WIL703,1941,12,3.89
WIL703,1942,1,1.56
WIL703,1942,2,2.12
WIL703,1942,3,4.89
WIL703,1942,4,3.03
WIL703,1942,5,6.26
WIL703,1942,6,5.49
WIL703,1942,7,4.93
WIL703,1942,8,4.63
WIL703,1942,9,2.36
WIL703,1942,10,5.22
WIL703,1942,11,7.12
WIL703,1942,12,5.0
WIL703,1943,1,3.69
WIL703,1943,2,3.84
WIL703,1943,3,7.12
WIL703,1943,4,4.47
WIL703,1943,5,7.81
WIL703,1943,6,4.55
WIL703,1943,7,6.05
WIL703,1943,8,2.88
WIL703,1943,9,3.0
WIL703,1943,10,3.91
WIL703,1943,11,2.05
WIL703,1943,12,2.02
WIL703,1944,1,3.3
WIL703,1944,2,5.66
WIL703,1944,3,0.96
WIL703,1944,4,3.27
WIL703,1944,5,1.61
WIL703,1944,6,3.54
WIL703,1944,7,1.9
WIL703,1944,8,3.26
WIL703,1944,9,3.24
WIL703,1944,10,0.85
WIL703,1944,11,7.36
WIL703,1944,12,2.79
WIL703,1945,1,3.17
WIL703,1945,2,3.59
WIL703,1945,3,2.72
WIL703,1945,4,3.16
WIL703,1945,5,4.67
WIL703,1945,6,0.67
WIL703,1945,7,2.91
WIL703,1945,8,4.05
WIL703,1945,9,3.17
WIL703,1945,10,2.04
WIL703,1945,11,2.37
WIL703,1945,12,3.2
WIL703,1946,1,4.33
WIL703,1946,2,3.63
WIL703,1946,3,3.12
WIL703,1946,4,4.35
WIL703,1946,5,3.5
WIL703,1946,6,0.67
WIL703,1946,7,4.89
WIL703,1946,8,5.52
WIL703,1946,9,1.43
WIL703,1946,10,4.05
WIL703,1946,11,2.48
WIL703,1946,12,3.07
WIL703,1947,1,2.93
WIL703,1947,2,2.61
WIL703,1947,3,4.3
WIL703,1947,4,2.12
WIL703,1947,5,2.52
WIL703,1947,6,4.1
WIL703,1947,7,5.65
WIL703,1947,8,7.2
WIL703,1947,9,3.9
WIL703,1947,10,3.4
WIL703,1947,11,7.56
WIL703,1947,12,8.62
WIL703,1948,1,4.56
WIL703,1948,2,3.59
WIL703,1948,3,3.31
WIL703,1948,4,4.3
WIL703,1948,5,4.42
WIL703,1948,6,2.58
WIL703,1948,7,1.25
WIL703,1948,8,5.97
WIL703,1948,9,1.75
WIL703,1948,10,5.34
WIL703,1948,11,3.34
WIL703,1948,12,1.61
WIL703,1949,1,5.74
WIL703,1949,2,1.62
WIL703,1949,3,1.46
WIL703,1949,4,2.25
WIL703,1949,5,5.59
WIL703,1949,6,4.26
WIL703,1949,7,4.06
WIL703,1949,8,4.79
WIL703,1949,9,4.34
WIL703,1949,10,2.41
WIL703,1949,11,8.08
WIL703,1949,12,2.88
WIL703,1950,1,3.04
WIL703,1950,2,2.43
WIL703,1950,3,3.94
WIL703,1950,4,3.17
WIL703,1950,5,5.17
WIL703,1950,6,5.03
WIL703,1950,7,6.07
WIL703,1950,8,6.35
WIL703,1950,9,
WIL703,1950,10,4.01
WIL703,1950,11,7.41
WIL703,1950,12,3.86
WIL703,1951,1,3.89
WIL703,1951,2,4.49
WIL703,1951,3,4.27
WIL703,1951,4,4.24
WIL703,1951,5,4.52
WIL703,1951,6,
WIL703,1951,7,5.19
WIL703,1951,8,0.76
WIL703,1951,9,2.75
WIL703,1951,10,4.69
WIL703,1951,11,3.57
WIL703,1951,12,3.23
WIL703,1952,1,2.86
WIL703,1952,2,3.59
WIL703,1952,3,3.75
WIL703,1952,4,3.62
WIL703,1952,5,3.22
WIL703,1952,6,5.16
WIL703,1952,7,3.58
WIL703,1952,8,0.83
WIL703,1952,9,5.36
WIL703,1952,10,6.54
WIL703,1952,11,1.5
WIL703,1952,12,4.72
WIL703,1953,1,2.9
WIL703,1953,2,3.14
WIL703,1953,3,3.15
WIL703,1953,4,2.68
WIL703,1953,5,4.68
WIL703,1953,6,2.16
WIL703,1953,7,2.74
WIL703,1953,8,6.02
WIL703,1953,9,5.93
WIL703,1953,10,7.25
WIL703,1953,11,3.89
WIL703,1953,12,3.56
WIL703,1954,1,7.91
WIL703,1954,2,7.31
WIL703,1954,3,4.07
WIL703,1954,4,4.14
WIL703,1954,5,2.93
WIL703,1954,6,4.11
WIL703,1954,7,4.38
WIL703,1954,8,2.62
WIL703,1954,9,0.82
WIL703,1954,10,5.33
WIL703,1954,11,1.53
WIL703,1954,12,4.91
WIL703,1955,1,2.46
WIL703,1955,2,1.19
WIL703,1955,3,4.25
WIL703,1955,4,1.1
WIL703,1955,5,1.23
WIL703,1955,6,1.25
WIL703,1955,7,5.24
WIL703,1955,8,3.98
WIL703,1955,9,4.09
WIL703,1955,10,5.73
WIL703,1955,11,4.59
WIL703,1955,12,1.78
WIL703,1956,1,8.29
WIL703,1956,2,2.23
WIL703,1956,3,1.51
WIL703,1956,4,1.76
WIL703,1956,5,3.38
WIL703,1956,6,3.25
WIL703,1956,7,
WIL703,1956,8,
WIL703,1956,9,
WIL703,1956,10,
WIL703,1956,11,
WIL703,1956,12,
WIL703,1957,1,
WIL703,1957,2,
WIL703,1957,3,
WIL703,1957,4,
WIL703,1957,5,
WIL703,1957,6,
WIL703,1957,7,
WIL703,1957,8,
WIL703,1957,9,6.3
WIL703,1957,10,4.9
WIL703,1957,11,6.22
WIL703,1957,12,3.66
WIL703,1958,1,6.63
WIL703,1958,2,1.65
WIL703,1958,3,5.17
WIL703,1958,4,4.62
WIL703,1958,5,2.0
WIL703,1958,6,3.78
WIL703,1958,7,5.64
WIL703,1958,8,3.31
WIL703,1958,9,2.96
WIL703,1958,10,3.54
WIL703,1958,11,5.24
WIL703,1958,12,1.71
WIL703,1959,1,3.78
WIL703,1959,2,5.41
WIL703,1959,3,6.45
WIL703,1959,4,10.62
WIL703,1959,5,4.26
WIL703,1959,6,3.04
WIL703,1959,7,6.82
WIL703,1959,8,5.24
WIL703,1959,9,4.1
WIL703,1959,10,6.71
WIL703,1959,11,3.75
WIL703,1959,12,5.52
WIL703,1960,1,4.82
WIL703,1960,2,3.06
WIL703,1960,3,3.57
WIL703,1960,4,7.86
WIL703,1960,5,2.68
WIL703,1960,6,4.19
WIL703,1960,7,3.2
WIL703,1960,8,1.41
WIL703,1960,9,7.16
WIL703,1960,10,3.7
WIL703,1960,11,1.18
WIL703,1960,12,2.35
WIL703,1961,1,3.88
WIL703,1961,2,3.61
WIL703,1961,3,7.48
WIL703,1961,4,7.61
WIL703,1961,5,5.62
WIL703,1961,6,3.11
WIL703,1961,7,4.27
WIL703,1961,8,4.38
WIL703,1961,9,1.54
WIL703,1961,10,2.91
WIL703,1961,11,3.77
WIL703,1961,12,3.46
WIL703,1962,1,7.54
WIL703,1962,2,6.27
WIL703,1962,3,7.99
WIL703,1962,4,5.6
WIL703,1962,5,2.48
WIL703,1962,6,2.56
WIL703,1962,7,5.75
WIL703,1962,8,6.5
WIL703,1962,9,4.78
WIL703,1962,10,2.49
WIL703,1962,11,6.57
WIL703,1962,12,4.93
WIL703,1963,1,7.23
WIL703,1963,2,
WIL703,1963,3,2.36
WIL703,1963,4,3.52
WIL703,1963,5,4.5
WIL703,1963,6,
WIL703,1963,7,6.86
WIL703,1963,8,4.84
WIL703,1963,9,3.58
WIL703,1963,10,3.63
WIL703,1963,11,5.49
WIL703,1963,12,4.27
WIL703,1964,1,5.91
WIL703,1964,2,
WIL703,1964,3,4.63
WIL703,1964,4,
WIL703,1964,5,2.59
WIL703,1964,6,8.35
WIL703,1964,7,5.12
WIL703,1964,8,3.18
WIL703,1964,9,1.93
WIL703,1964,10,4.68
WIL703,1964,11,3.48
WIL703,1964,12,3.36
WIL703,1965,1,2.43
WIL703,1965,2,3.85
WIL703,1965,3,1.66
WIL703,1965,4,3.2
WIL703,1965,5,4.11
WIL703,1965,6,3.82
WIL703,1965,7,2.47
WIL703,1965,8,2.88
WIL703,1965,9,2.82
WIL703,1965,10,2.96
WIL703,1965,11,2.17
WIL703,1965,12,1.59
WIL703,1966,1,4.37
WIL703,1966,2,2.07
WIL703,1966,3,3.09
WIL703,1966,4,5.17
WIL703,1966,5,1.53
WIL703,1966,6,4.39
WIL703,1966,7,3.13
WIL703,1966,8,3.97
WIL703,1966,9,3.92
WIL703,1966,10,3.22
WIL703,1966,11,2.17
WIL703,1966,12,3.16
WIL703,1967,1,1.53
WIL703,1967,2,3.37
WIL703,1967,3,2.18
WIL703,1967,4,1.21
WIL703,1967,5,7.32
WIL703,1967,6,4.37
WIL703,1967,7,2.95
WIL703,1967,8,3.23
WIL703,1967,9,3.09
WIL703,1967,10,3.53
WIL703,1967,11,5.51
WIL703,1967,12,0.9
WIL703,1968,1,3.2
WIL703,1968,2,5.37
WIL703,1968,3,
WIL703,1968,4,1.83
WIL703,1968,5,3.64
WIL703,1968,6,4.01
WIL703,1968,7,3.44
WIL703,1968,8,3.02
WIL703,1968,9,5.38
WIL703,1968,10,0.91
WIL703,1968,11,4.82
WIL703,1968,12,4.16
WIL703,1969,1,1.39
WIL703,1969,2,4.6
WIL703,1969,3,3.76
WIL703,1969,4,3.95
WIL703,1969,5,5.31
WIL703,1969,6,2.33
WIL703,1969,7,4.12
WIL703,1969,8,2.09
WIL703,1969,9,3.19
WIL703,1969,10,5.91
WIL703,1969,11,6.2
WIL703,1969,12,8.57
WIL703,1970,1,5.26
WIL703,1970,2,3.57
WIL703,1970,3,6.32
WIL703,1970,4,7.4
WIL703,1970,5,5.33
WIL703,1970,6,7.17
WIL703,1970,7,3.2
WIL703,1970,8,6.25
WIL703,1970,9,3.71
WIL703,1970,10,1.34
WIL703,1970,11,1.28
WIL703,1970,12,5.98
WIL703,1971,1,1.22
WIL703,1971,2,6.54
WIL703,1971,3,3.57
WIL703,1971,4,1.16
WIL703,1971,5,7.79
WIL703,1971,6,2.17
WIL703,1971,7,1.33
WIL703,1971,8,1.36
WIL703,1971,9,4.64
WIL703,1971,10,3.52
WIL703,1971,11,5.22
WIL703,1971,12,5.68
WIL703,1972,1,7.29
WIL703,1972,2,2.52
WIL703,1972,3,4.43
WIL703,1972,4,3.62
WIL703,1972,5,1.45
WIL703,1972,6,2.12
WIL703,1972,7,5.0
WIL703,1972,8,3.01
WIL703,1972,9,6.25
WIL703,1972,10,5.04
WIL703,1972,11,5.04
WIL703,1972,12,
WIL703,1973,1,2.26
WIL703,1973,2,4.73
WIL703,1973,3,6.38
WIL703,1973,4,4.83
WIL703,1973,5,3.61
WIL703,1973,6,3.87
WIL703,1973,7,5.87
WIL703,1973,8,4.14
WIL703,1973,9,7.33
WIL703,1973,10,
WIL703,1973,11,1.9
WIL703,1973,12,5.14
WIL703,1974,1,1.37
WIL703,1974,2,3.38
WIL703,1974,3,4.0
WIL703,1974,4,2.42
WIL703,1974,5,3.39
WIL703,1974,6,2.45
WIL703,1974,7,4.21
WIL703,1974,8,0.9
WIL703,1974,9,3.57
WIL703,1974,10,1.08
WIL703,1974,11,4.23
WIL703,1974,12,2.15
WIL703,1975,1,3.81
WIL703,1975,2,3.23
WIL703,1975,3,1.3
WIL703,1975,4,6.21
WIL703,1975,5,3.41
WIL703,1975,6,3.74
WIL703,1975,7,3.0
WIL703,1975,8,3.56
WIL703,1975,9,4.79
WIL703,1975,10,5.73
WIL703,1975,11,0.67
WIL703,1975,12,4.31
WIL703,1976,1,3.84
WIL703,1976,2,4.36
WIL703,1976,3,3.18
WIL703,1976,4,9.02
WIL703,1976,5,2.8
WIL703,1976,6,4.95
WIL703,1976,7,6.41
WIL703,1976,8,5.05
WIL703,1976,9,4.77
WIL703,1976,10,4.79
WIL703,1976,11,1.47
WIL703,1976,12,5.16
WIL703,1977,1,6.03
WIL703,1977,2,1.72
WIL703,1977,3,4.69
WIL703,1977,4,2.31
WIL703,1977,5,3.06
WIL703,1977,6,4.55
WIL703,1977,7,3.01
WIL703,1977,8,4.77
WIL703,1977,9,2.63
WIL703,1977,10,3.64
WIL703,1977,11,5.29
WIL703,1977,12,6.6
WIL703,1978,1,7.35
WIL703,1978,2,4.75
WIL703,1978,3,3.48
WIL703,1978,4,7.52
WIL703,1978,5,10.2
WIL703,1978,6,3.82
WIL703,1978,7,4.75
WIL703,1978,8,2.57
WIL703,1978,9,5.01
WIL703,1978,10,5.12
WIL703,1978,11,2.17
WIL703,1978,12,1.45
WIL703,1979,1,5.88
WIL703,1979,2,1.9
WIL703,1979,3,7.37
WIL703,1979,4,3.18
WIL703,1979,5,2.49
WIL703,1979,6,6.34
WIL703,1979,7,2.34
WIL703,1979,8,1.67
WIL703,1979,9,2.01
WIL703,1979,10,5.08
WIL703,1979,11,4.38
WIL703,1979,12,4.54
WIL703,1980,1,4.7
WIL703,1980,2,4.09
WIL703,1980,3,2.47
WIL703,1980,4,6.74
WIL703,1980,5,2.27
